Number of mail,Accuracy
101,"0,6813186813186813"
102,"0,6813186813186813"
103,"0,6813186813186813"
104,"0,6813186813186813"
105,"0,7032967032967034"
106,"0,7032967032967034"
107,"0,7252747252747253"
108,"0,7252747252747253"
109,"0,7252747252747253"
110,"0,7252747252747253"
111,"0,7252747252747253"
112,"0,7252747252747253"
113,"0,7252747252747253"
114,"0,7252747252747253"
115,"0,7472527472527473"
116,"0,7472527472527473"
117,"0,7472527472527473"
118,"0,7472527472527473"
119,"0,7472527472527473"
120,"0,7472527472527473"
121,"0,7472527472527473"
122,"0,7582417582417582"
123,"0,7582417582417582"
124,"0,7582417582417582"
125,"0,7582417582417582"
126,"0,7582417582417582"
127,"0,7582417582417582"
128,"0,7582417582417582"
129,"0,7582417582417582"
130,"0,7582417582417582"
131,"0,7582417582417582"
132,"0,7582417582417582"
133,"0,7582417582417582"
134,"0,7582417582417582"
135,"0,7582417582417582"
136,"0,7472527472527473"
137,"0,7362637362637363"
138,"0,7362637362637363"
139,"0,7362637362637363"
140,"0,7362637362637363"
141,"0,7362637362637363"
142,"0,7362637362637363"
143,"0,7362637362637363"
144,"0,7362637362637363"
145,"0,7362637362637363"
146,"0,7362637362637363"
147,"0,7362637362637363"
148,"0,7362637362637363"
149,"0,7362637362637363"
150,"0,7362637362637363"
151,"0,7252747252747253"
152,"0,7252747252747253"
153,"0,7252747252747253"
154,"0,7252747252747253"
155,"0,7252747252747253"
156,"0,7252747252747253"
157,"0,7362637362637363"
158,"0,7362637362637363"
159,"0,7362637362637363"
160,"0,7472527472527473"
161,"0,7582417582417582"
162,"0,7582417582417582"
163,"0,7582417582417582"
164,"0,7582417582417582"
165,"0,7582417582417582"
166,"0,7692307692307693"
167,"0,7692307692307693"
168,"0,7692307692307693"
169,"0,7692307692307693"
170,"0,7692307692307693"
171,"0,7692307692307693"
172,"0,7692307692307693"
173,"0,7692307692307693"
174,"0,7692307692307693"
175,"0,7692307692307693"
176,"0,7692307692307693"
177,"0,7692307692307693"
178,"0,7692307692307693"
179,"0,7692307692307693"
180,"0,7692307692307693"
181,"0,7692307692307693"
182,"0,7692307692307693"
183,"0,7692307692307693"
184,"0,7692307692307693"
185,"0,7692307692307693"
186,"0,7472527472527473"
187,"0,7472527472527473"
188,"0,7472527472527473"
189,"0,7362637362637363"
190,"0,7362637362637363"
191,"0,7362637362637363"
192,"0,7362637362637363"
193,"0,7362637362637363"
194,"0,7582417582417582"
195,"0,7692307692307693"
196,"0,7692307692307693"
197,"0,7582417582417582"
198,"0,7582417582417582"
199,"0,7582417582417582"
200,"0,7582417582417582"
201,"0,7582417582417582"
202,"0,7582417582417582"
203,"0,7472527472527473"
204,"0,7472527472527473"
205,"0,7472527472527473"
206,"0,7472527472527473"
207,"0,7472527472527473"
208,"0,7472527472527473"
209,"0,7472527472527473"
210,"0,7582417582417582"
211,"0,7582417582417582"
212,"0,7582417582417582"
213,"0,7692307692307693"
214,"0,7692307692307693"
215,"0,7692307692307693"
216,"0,7692307692307693"
217,"0,7802197802197802"
218,"0,7802197802197802"
219,"0,7802197802197802"
220,"0,7692307692307693"
221,"0,7692307692307693"
222,"0,7692307692307693"
223,"0,7692307692307693"
224,"0,7692307692307693"
225,"0,7692307692307693"
226,"0,7692307692307693"
227,"0,7692307692307693"
228,"0,7692307692307693"
229,"0,7692307692307693"
230,"0,7692307692307693"
231,"0,7692307692307693"
232,"0,7692307692307693"
233,"0,7692307692307693"
234,"0,7692307692307693"
235,"0,7692307692307693"
236,"0,7582417582417582"
237,"0,7582417582417582"
238,"0,7582417582417582"
239,"0,7582417582417582"
240,"0,7582417582417582"
241,"0,7582417582417582"
242,"0,7582417582417582"
243,"0,7582417582417582"
244,"0,7582417582417582"
245,"0,7582417582417582"
246,"0,7582417582417582"
247,"0,7582417582417582"
248,"0,7582417582417582"
249,"0,7582417582417582"
250,"0,7582417582417582"
251,"0,7582417582417582"
252,"0,7582417582417582"
253,"0,7582417582417582"
254,"0,7582417582417582"
255,"0,7582417582417582"
256,"0,7582417582417582"
257,"0,7582417582417582"
258,"0,7582417582417582"
259,"0,7582417582417582"
260,"0,7582417582417582"
261,"0,7582417582417582"
262,"0,7582417582417582"
263,"0,7582417582417582"
264,"0,7582417582417582"
265,"0,7582417582417582"
266,"0,7582417582417582"
267,"0,7582417582417582"
268,"0,7582417582417582"
269,"0,7582417582417582"
270,"0,7582417582417582"
271,"0,7582417582417582"
272,"0,7582417582417582"
273,"0,7582417582417582"
274,"0,7582417582417582"
275,"0,7582417582417582"
276,"0,7582417582417582"
277,"0,7582417582417582"
278,"0,7582417582417582"
279,"0,7472527472527473"
280,"0,7472527472527473"
281,"0,7472527472527473"
282,"0,7472527472527473"
283,"0,7362637362637363"
284,"0,7362637362637363"
285,"0,7362637362637363"
286,"0,7362637362637363"
287,"0,7362637362637363"
288,"0,7362637362637363"
289,"0,7472527472527473"
290,"0,7472527472527473"
291,"0,7472527472527473"
292,"0,7472527472527473"
293,"0,7472527472527473"
294,"0,7472527472527473"
295,"0,7472527472527473"
296,"0,7472527472527473"
297,"0,7472527472527473"
298,"0,7472527472527473"
299,"0,7472527472527473"
300,"0,7472527472527473"
301,"0,7472527472527473"
302,"0,7472527472527473"
303,"0,7472527472527473"
304,"0,7472527472527473"
305,"0,7472527472527473"
306,"0,7472527472527473"
307,"0,7472527472527473"
308,"0,7472527472527473"
309,"0,7472527472527473"
310,"0,7472527472527473"
311,"0,7472527472527473"
312,"0,7472527472527473"
313,"0,7472527472527473"
314,"0,7692307692307693"
315,"0,7692307692307693"
316,"0,7692307692307693"
317,"0,7692307692307693"
318,"0,7692307692307693"
319,"0,7692307692307693"
320,"0,7582417582417582"
321,"0,7582417582417582"
322,"0,7582417582417582"
323,"0,7582417582417582"
324,"0,7582417582417582"
325,"0,7582417582417582"
326,"0,7582417582417582"
327,"0,7582417582417582"
328,"0,7582417582417582"
329,"0,7582417582417582"
330,"0,7582417582417582"
331,"0,7582417582417582"
332,"0,7582417582417582"
333,"0,7582417582417582"
334,"0,7472527472527473"
335,"0,7472527472527473"
336,"0,7472527472527473"
337,"0,7472527472527473"
338,"0,7472527472527473"
339,"0,7692307692307693"
340,"0,7692307692307693"
341,"0,7692307692307693"
342,"0,7802197802197802"
343,"0,7802197802197802"
344,"0,7802197802197802"
345,"0,7802197802197802"
346,"0,7802197802197802"
347,"0,7802197802197802"
348,"0,7802197802197802"
349,"0,7802197802197802"
350,"0,7802197802197802"
351,"0,7802197802197802"
352,"0,7802197802197802"
353,"0,7802197802197802"
354,"0,7802197802197802"
355,"0,7802197802197802"
356,"0,7802197802197802"
357,"0,7802197802197802"
358,"0,7802197802197802"
359,"0,7802197802197802"
360,"0,7802197802197802"
361,"0,7802197802197802"
362,"0,7802197802197802"
363,"0,7802197802197802"
