Number of mail,Accuracy
124,"0,6263736263736264"
125,"0,6263736263736264"
126,"0,6373626373626373"
127,"0,6373626373626373"
128,"0,6373626373626373"
129,"0,6373626373626373"
130,"0,6373626373626373"
131,"0,6373626373626373"
132,"0,6373626373626373"
133,"0,6373626373626373"
134,"0,6373626373626373"
135,"0,6373626373626373"
136,"0,6373626373626373"
137,"0,6483516483516484"
138,"0,6483516483516484"
139,"0,6483516483516484"
140,"0,6483516483516484"
141,"0,6483516483516484"
142,"0,6483516483516484"
143,"0,6483516483516484"
144,"0,6483516483516484"
145,"0,6483516483516484"
146,"0,6483516483516484"
147,"0,6483516483516484"
148,"0,6483516483516484"
149,"0,6483516483516484"
150,"0,6483516483516484"
151,"0,6483516483516484"
152,"0,6483516483516484"
153,"0,6483516483516484"
154,"0,6483516483516484"
155,"0,6483516483516484"
156,"0,6483516483516484"
157,"0,6483516483516484"
158,"0,6483516483516484"
159,"0,6483516483516484"
160,"0,6483516483516484"
161,"0,6483516483516484"
162,"0,6483516483516484"
163,"0,6593406593406593"
164,"0,6593406593406593"
165,"0,6593406593406593"
166,"0,6813186813186813"
167,"0,6813186813186813"
168,"0,6923076923076923"
169,"0,6923076923076923"
170,"0,6923076923076923"
171,"0,6923076923076923"
172,"0,6923076923076923"
173,"0,6813186813186813"
174,"0,6813186813186813"
175,"0,6813186813186813"
176,"0,6703296703296703"
177,"0,6813186813186813"
178,"0,6813186813186813"
179,"0,6813186813186813"
180,"0,6813186813186813"
181,"0,6813186813186813"
182,"0,6813186813186813"
183,"0,6813186813186813"
184,"0,6703296703296703"
185,"0,6703296703296703"
186,"0,6703296703296703"
187,"0,6703296703296703"
188,"0,6703296703296703"
189,"0,6703296703296703"
190,"0,6703296703296703"
191,"0,6923076923076923"
192,"0,6923076923076923"
193,"0,6923076923076923"
194,"0,6923076923076923"
195,"0,6923076923076923"
196,"0,7032967032967034"
197,"0,6923076923076923"
198,"0,6813186813186813"
199,"0,6813186813186813"
200,"0,6813186813186813"
201,"0,6813186813186813"
202,"0,6813186813186813"
203,"0,6813186813186813"
204,"0,6813186813186813"
205,"0,6813186813186813"
206,"0,7032967032967034"
207,"0,7032967032967034"
208,"0,7032967032967034"
209,"0,7032967032967034"
210,"0,7032967032967034"
211,"0,7032967032967034"
212,"0,6923076923076923"
213,"0,6923076923076923"
214,"0,6923076923076923"
215,"0,6923076923076923"
216,"0,6923076923076923"
217,"0,7142857142857143"
218,"0,7142857142857143"
219,"0,7252747252747253"
220,"0,7252747252747253"
221,"0,7252747252747253"
222,"0,7252747252747253"
223,"0,7362637362637363"
224,"0,7362637362637363"
225,"0,7362637362637363"
226,"0,7362637362637363"
227,"0,7362637362637363"
228,"0,7362637362637363"
229,"0,7362637362637363"
230,"0,7362637362637363"
231,"0,7362637362637363"
232,"0,7362637362637363"
233,"0,7472527472527473"
234,"0,7472527472527473"
235,"0,7472527472527473"
236,"0,7472527472527473"
237,"0,7472527472527473"
238,"0,7472527472527473"
239,"0,7472527472527473"
240,"0,7362637362637363"
241,"0,7362637362637363"
242,"0,7362637362637363"
243,"0,7362637362637363"
244,"0,7362637362637363"
245,"0,7472527472527473"
246,"0,7472527472527473"
247,"0,7362637362637363"
248,"0,7362637362637363"
249,"0,7692307692307693"
250,"0,7582417582417582"
251,"0,7582417582417582"
252,"0,7582417582417582"
253,"0,7582417582417582"
254,"0,7582417582417582"
255,"0,7582417582417582"
256,"0,7582417582417582"
257,"0,7582417582417582"
258,"0,7692307692307693"
259,"0,7692307692307693"
260,"0,7692307692307693"
261,"0,7692307692307693"
262,"0,7692307692307693"
263,"0,7692307692307693"
264,"0,7582417582417582"
265,"0,7582417582417582"
266,"0,7692307692307693"
267,"0,7692307692307693"
268,"0,7692307692307693"
269,"0,7802197802197802"
270,"0,7802197802197802"
271,"0,7802197802197802"
272,"0,7692307692307693"
273,"0,7692307692307693"
274,"0,7802197802197802"
275,"0,7802197802197802"
276,"0,7912087912087912"
277,"0,7912087912087912"
278,"0,7912087912087912"
279,"0,7912087912087912"
280,"0,7912087912087912"
281,"0,7912087912087912"
282,"0,7912087912087912"
283,"0,7912087912087912"
284,"0,7802197802197802"
285,"0,7802197802197802"
286,"0,7802197802197802"
287,"0,7802197802197802"
288,"0,7802197802197802"
289,"0,7802197802197802"
290,"0,7802197802197802"
291,"0,7802197802197802"
292,"0,7802197802197802"
293,"0,7802197802197802"
294,"0,7912087912087912"
295,"0,7912087912087912"
296,"0,7912087912087912"
297,"0,7912087912087912"
298,"0,7912087912087912"
299,"0,8021978021978022"
300,"0,8021978021978022"
301,"0,8021978021978022"
302,"0,8021978021978022"
303,"0,8021978021978022"
304,"0,8021978021978022"
305,"0,8021978021978022"
306,"0,8131868131868132"
307,"0,8131868131868132"
308,"0,8131868131868132"
309,"0,8131868131868132"
310,"0,8131868131868132"
311,"0,8131868131868132"
312,"0,8131868131868132"
313,"0,8131868131868132"
314,"0,8241758241758241"
315,"0,8241758241758241"
316,"0,8241758241758241"
317,"0,8241758241758241"
318,"0,8241758241758241"
319,"0,8241758241758241"
320,"0,8351648351648352"
321,"0,8351648351648352"
322,"0,8351648351648352"
323,"0,8351648351648352"
324,"0,8351648351648352"
325,"0,8351648351648352"
326,"0,8351648351648352"
327,"0,8351648351648352"
328,"0,8351648351648352"
329,"0,8351648351648352"
330,"0,8351648351648352"
331,"0,8241758241758241"
332,"0,8241758241758241"
333,"0,8241758241758241"
334,"0,8241758241758241"
335,"0,8241758241758241"
336,"0,8241758241758241"
337,"0,8241758241758241"
338,"0,8241758241758241"
339,"0,8241758241758241"
340,"0,8241758241758241"
341,"0,8241758241758241"
342,"0,8241758241758241"
343,"0,8241758241758241"
344,"0,8351648351648352"
345,"0,8351648351648352"
346,"0,8461538461538461"
347,"0,8351648351648352"
348,"0,8351648351648352"
349,"0,8351648351648352"
350,"0,8351648351648352"
351,"0,8351648351648352"
352,"0,8351648351648352"
353,"0,8351648351648352"
354,"0,8351648351648352"
355,"0,8351648351648352"
356,"0,8351648351648352"
357,"0,8351648351648352"
358,"0,8351648351648352"
359,"0,8351648351648352"
360,"0,8351648351648352"
361,"0,8351648351648352"
362,"0,8351648351648352"
363,"0,8351648351648352"
