Number of mail,Accuracy
155,"0,37362637362637363"
156,"0,37362637362637363"
157,"0,37362637362637363"
158,"0,37362637362637363"
159,"0,37362637362637363"
160,"0,37362637362637363"
161,"0,37362637362637363"
162,"0,37362637362637363"
163,"0,37362637362637363"
164,"0,37362637362637363"
165,"0,37362637362637363"
166,"0,37362637362637363"
167,"0,37362637362637363"
168,"0,37362637362637363"
169,"0,37362637362637363"
170,"0,37362637362637363"
171,"0,3626373626373626"
172,"0,3626373626373626"
173,"0,3626373626373626"
174,"0,3626373626373626"
175,"0,3626373626373626"
176,"0,3626373626373626"
177,"0,3626373626373626"
178,"0,3626373626373626"
179,"0,3626373626373626"
180,"0,3626373626373626"
181,"0,3626373626373626"
182,"0,3626373626373626"
183,"0,3626373626373626"
184,"0,3626373626373626"
185,"0,3626373626373626"
186,"0,3626373626373626"
187,"0,3626373626373626"
188,"0,3626373626373626"
189,"0,3626373626373626"
190,"0,3626373626373626"
191,"0,3626373626373626"
192,"0,3626373626373626"
193,"0,3626373626373626"
194,"0,3626373626373626"
195,"0,3626373626373626"
196,"0,3626373626373626"
197,"0,3626373626373626"
198,"0,3626373626373626"
199,"0,3626373626373626"
200,"0,3626373626373626"
201,"0,3626373626373626"
202,"0,3626373626373626"
203,"0,3626373626373626"
204,"0,3626373626373626"
205,"0,3626373626373626"
206,"0,3626373626373626"
207,"0,3626373626373626"
208,"0,3626373626373626"
209,"0,3626373626373626"
210,"0,3626373626373626"
211,"0,3626373626373626"
212,"0,3626373626373626"
213,"0,3626373626373626"
214,"0,3626373626373626"
215,"0,3626373626373626"
216,"0,3626373626373626"
217,"0,3626373626373626"
218,"0,3626373626373626"
219,"0,3626373626373626"
220,"0,3626373626373626"
221,"0,3626373626373626"
222,"0,3626373626373626"
223,"0,3626373626373626"
224,"0,3626373626373626"
225,"0,3626373626373626"
226,"0,3626373626373626"
227,"0,3626373626373626"
228,"0,3626373626373626"
229,"0,3626373626373626"
230,"0,3626373626373626"
231,"0,3626373626373626"
232,"0,3626373626373626"
233,"0,3626373626373626"
234,"0,3626373626373626"
235,"0,3626373626373626"
236,"0,3626373626373626"
237,"0,3626373626373626"
238,"0,3626373626373626"
239,"0,3626373626373626"
240,"0,3626373626373626"
241,"0,3626373626373626"
242,"0,3626373626373626"
243,"0,3626373626373626"
244,"0,3626373626373626"
245,"0,3626373626373626"
246,"0,3626373626373626"
247,"0,3626373626373626"
248,"0,3626373626373626"
249,"0,3626373626373626"
250,"0,3626373626373626"
251,"0,3626373626373626"
252,"0,3626373626373626"
253,"0,3626373626373626"
254,"0,3626373626373626"
255,"0,3626373626373626"
256,"0,3626373626373626"
257,"0,3626373626373626"
258,"0,3626373626373626"
259,"0,3626373626373626"
260,"0,3626373626373626"
261,"0,3626373626373626"
262,"0,3626373626373626"
263,"0,3626373626373626"
264,"0,3626373626373626"
265,"0,3626373626373626"
266,"0,3626373626373626"
267,"0,3626373626373626"
268,"0,3626373626373626"
269,"0,3626373626373626"
270,"0,3626373626373626"
271,"0,3626373626373626"
272,"0,3626373626373626"
273,"0,3626373626373626"
274,"0,3626373626373626"
275,"0,3626373626373626"
276,"0,3626373626373626"
277,"0,3626373626373626"
278,"0,3626373626373626"
279,"0,3626373626373626"
280,"0,3626373626373626"
281,"0,3626373626373626"
282,"0,3626373626373626"
283,"0,3626373626373626"
284,"0,3626373626373626"
285,"0,3626373626373626"
286,"0,3626373626373626"
287,"0,3626373626373626"
288,"0,3626373626373626"
289,"0,3626373626373626"
290,"0,3626373626373626"
291,"0,3626373626373626"
292,"0,3626373626373626"
293,"0,3626373626373626"
294,"0,3626373626373626"
295,"0,3626373626373626"
296,"0,3626373626373626"
297,"0,3626373626373626"
298,"0,3626373626373626"
299,"0,3626373626373626"
300,"0,3626373626373626"
301,"0,3626373626373626"
302,"0,3626373626373626"
303,"0,3626373626373626"
304,"0,3626373626373626"
305,"0,3626373626373626"
306,"0,3626373626373626"
307,"0,3626373626373626"
308,"0,3626373626373626"
309,"0,3626373626373626"
310,"0,3626373626373626"
311,"0,3626373626373626"
312,"0,3626373626373626"
313,"0,3626373626373626"
314,"0,3626373626373626"
315,"0,3626373626373626"
316,"0,3626373626373626"
317,"0,3626373626373626"
318,"0,3626373626373626"
319,"0,3626373626373626"
320,"0,3626373626373626"
321,"0,3626373626373626"
322,"0,3626373626373626"
323,"0,3626373626373626"
324,"0,3626373626373626"
325,"0,3626373626373626"
326,"0,3626373626373626"
327,"0,3626373626373626"
328,"0,3626373626373626"
329,"0,3626373626373626"
330,"0,3626373626373626"
331,"0,3626373626373626"
332,"0,3626373626373626"
333,"0,3626373626373626"
334,"0,3626373626373626"
335,"0,3626373626373626"
336,"0,3626373626373626"
337,"0,3626373626373626"
338,"0,3626373626373626"
339,"0,3626373626373626"
340,"0,3626373626373626"
341,"0,3626373626373626"
342,"0,3626373626373626"
343,"0,3626373626373626"
344,"0,3626373626373626"
345,"0,3626373626373626"
346,"0,3626373626373626"
347,"0,3626373626373626"
348,"0,3626373626373626"
349,"0,3626373626373626"
350,"0,3626373626373626"
351,"0,3626373626373626"
352,"0,3626373626373626"
353,"0,3626373626373626"
354,"0,3626373626373626"
355,"0,3626373626373626"
356,"0,3626373626373626"
357,"0,3626373626373626"
358,"0,3626373626373626"
359,"0,3626373626373626"
360,"0,3626373626373626"
361,"0,3626373626373626"
362,"0,3626373626373626"
363,"0,3626373626373626"
