Number of mail,Accuracy
277,"0,7252747252747253"
278,"0,7252747252747253"
279,"0,7252747252747253"
280,"0,7252747252747253"
281,"0,7252747252747253"
282,"0,7252747252747253"
283,"0,7252747252747253"
284,"0,7142857142857143"
285,"0,7142857142857143"
286,"0,7142857142857143"
287,"0,7252747252747253"
288,"0,7252747252747253"
289,"0,7252747252747253"
290,"0,7252747252747253"
291,"0,7142857142857143"
292,"0,7142857142857143"
293,"0,7252747252747253"
294,"0,7142857142857143"
295,"0,7142857142857143"
296,"0,7142857142857143"
297,"0,7142857142857143"
298,"0,7142857142857143"
299,"0,7142857142857143"
300,"0,7142857142857143"
301,"0,7142857142857143"
302,"0,7142857142857143"
303,"0,7142857142857143"
304,"0,7142857142857143"
305,"0,7142857142857143"
306,"0,7142857142857143"
307,"0,7142857142857143"
308,"0,7142857142857143"
309,"0,7142857142857143"
310,"0,7252747252747253"
311,"0,7252747252747253"
312,"0,7362637362637363"
313,"0,7362637362637363"
314,"0,7362637362637363"
315,"0,7362637362637363"
316,"0,7362637362637363"
317,"0,7362637362637363"
318,"0,7362637362637363"
319,"0,7362637362637363"
320,"0,7362637362637363"
321,"0,7362637362637363"
322,"0,7362637362637363"
323,"0,7362637362637363"
324,"0,7362637362637363"
325,"0,7362637362637363"
326,"0,7362637362637363"
327,"0,7362637362637363"
328,"0,7362637362637363"
329,"0,7362637362637363"
330,"0,7362637362637363"
331,"0,7142857142857143"
332,"0,7142857142857143"
333,"0,7142857142857143"
334,"0,7142857142857143"
335,"0,7142857142857143"
336,"0,7142857142857143"
337,"0,7252747252747253"
338,"0,7252747252747253"
339,"0,7362637362637363"
340,"0,7362637362637363"
341,"0,7362637362637363"
342,"0,7362637362637363"
343,"0,7362637362637363"
344,"0,7362637362637363"
345,"0,7362637362637363"
346,"0,7362637362637363"
347,"0,7362637362637363"
348,"0,7362637362637363"
349,"0,7362637362637363"
350,"0,7362637362637363"
351,"0,7362637362637363"
352,"0,7362637362637363"
353,"0,7362637362637363"
354,"0,7362637362637363"
355,"0,7362637362637363"
356,"0,7362637362637363"
357,"0,7362637362637363"
358,"0,7362637362637363"
359,"0,7362637362637363"
360,"0,7252747252747253"
361,"0,7362637362637363"
362,"0,7252747252747253"
363,"0,7362637362637363"
